"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","DE"
"Stxbp6",197.683472191654,0.316702884070872,0.157317126897574,2.01314942826963,0.0440989116108595,0.99996697399753,"Stxbp6","up"
"Foxg1",11.3017216340764,-2.89720488117145,0.74460115831841,-3.89094866265644,9.9853059733676e-05,0.0987883129728196,"Foxg1","down"
"Sptlc2",71.2494820181564,-0.366502252078592,0.178677515737245,-2.05119402162247,0.040248055874853,0.99996697399753,"Sptlc2","down"
"Dglucy",6.25187490397636,1.27253142206772,0.621885692262137,2.04624650140901,0.0407321243219607,0.99996697399753,"Dglucy","up"
"Eml1",55.2024697353293,0.652759594356281,0.304703787232552,2.14227594702685,0.032171283191986,0.99996697399753,"Eml1","up"
"Jag2",71.7622997405562,-0.394180635071159,0.185354937687135,-2.12662602890302,0.0334511680376982,0.99996697399753,"Jag2","down"
"Vipr2",8.09746092821977,1.82969370252402,0.63213340977014,2.8944739737603,0.00379794392939988,0.866481932204919,"Vipr2","up"
"Prkch",17.0553586177885,1.3941947321172,0.495537627666938,2.81349922644879,0.00490055040668263,0.918556198198043,"Prkch","up"
"Nin",56.883096388894,0.429992733963173,0.205491880274867,2.09250474222151,0.036393387985222,0.99996697399753,"Nin","up"
"Cdkl1",75.705344057436,0.372219983062365,0.177872590451135,2.09262136520478,0.0363829677985705,0.99996697399753,"Cdkl1","up"
"Aifm3",35.2351937693404,0.561428049379878,0.255561290255195,2.19684306969672,0.0280316558949789,0.99996697399753,"Aifm3","up"
"Txnrd2",24.1758370372843,-0.681467637891712,0.305055955773591,-2.23391028758504,0.0254889765292392,0.99996697399753,"Txnrd2","down"
"Rpl35a",193.520897425914,-0.916605301051882,0.147404147214811,-6.21831419516387,5.02524541357872e-10,6.21673110113823e-06,"Rpl35a","down"
"Mb21d2",67.9913694783283,0.448926688075825,0.21916877041376,2.04831503698412,0.0405291405313548,0.99996697399753,"Mb21d2","up"
"Cd80",0.990732997117272,3.75071025160515,1.64086997838138,2.28580588408657,0.0222656173049214,NA,"Cd80","up"
"Boc",6.16557313283124,1.29421261605267,0.657628970014533,1.96799817992214,0.0490682471284969,0.99996697399753,"Boc","up"
"Phldb2",13.9146797259439,0.886076716391648,0.40288438681571,2.19933247697922,0.0278542900306981,0.99996697399753,"Phldb2","up"
"Nxpe3",41.6816860409979,-0.494037956769471,0.236598132342211,-2.08808899664053,0.0367898074308769,0.99996697399753,"Nxpe3","down"
"Rpl24",46.5648016128206,-0.504917101290448,0.221150199222044,-2.28314106460963,0.0224220603420893,0.99996697399753,"Rpl24","down"
"CUNH3orf38",10.7927716211425,-1.05598478680872,0.477947032471427,-2.20941802138264,0.0271455786851659,0.99996697399753,"CUNH3orf38","down"
"Htr1f",76.1281928214015,0.58372541305195,0.229304174777591,2.54563796589453,0.0109078250204103,0.99996697399753,"Htr1f","up"
"Vgll3",4.87211237334273,1.50229614752347,0.727464810001919,2.06511177842335,0.0389124252249419,0.99996697399753,"Vgll3","up"
"Taf4b",34.6302087188179,-0.527225666564792,0.249873031626072,-2.10997426626564,0.0348605725064762,0.99996697399753,"Taf4b","down"
"Iws1",95.1836660906987,-0.308570375259226,0.154688088819296,-1.99479079232593,0.0460657020300631,0.99996697399753,"Iws1","down"
"Pura",56.4803347589935,-0.550342153041307,0.20095026004301,-2.73869838697156,0.00616829328259544,0.981179530278015,"Pura","down"
